E12A	E12B	E20A	E20B
ENSMUSG00000040423	-1.62037989451897	-0.941977084710427	-2.80142875019909	-2.89057372573626
ENSMUSG00000043467	-1.59670692515578	-2.11071367487444	-3.52129376702692	-2.54015547072296
ENSMUSG00000053332	8.6014799881254	7.89318898726292	5.80550144648173	6.54967426338909
ENSMUSG00000040297	-0.845698482457333	-1.32600083601204	-2.44589608985735	-2.53504106539451
ENSMUSG00000040265	-2.71839077411289	-3.14396789194494	-3.24300234419647	-2.91830133348905
ENSMUSG00000078190	0.502432742492434	-0.622112705326913	-2.27451602521465	-2.36366100075182
ENSMUSG00000026696	-0.297125067219628	-0.722702185051673	-1.47817392289975	-1.56731889843691
ENSMUSG00000040225	-0.68948819868934	-0.818357888584792	-2.63939351505725	-3.38497577619096
ENSMUSG00000026586	-1.57457213079087	-1.3450408943185	-2.75562098647098	-2.84476596200815
ENSMUSG00000026585	0.632706173230801	-0.171985414795028	-0.635443383043807	-0.310742372336382
ENSMUSG00000026575	-1.25456492387179	-1.08692172073637	-1.84239345858444	-1.29934206219139
ENSMUSG00000026576	0.689239862332503	-0.155486007219441	-0.254520459470978	0.405763571571043
ENSMUSG00000040836	-0.162474034880699	-1.33158913890377	-1.43062359115531	-2.17620585228901
ENSMUSG00000026565	-2.75258111285513	-1.92982955541529	-2.23448294518321	-3.42955462310494
ENSMUSG00000040612	-1.1510791878973	-1.2122327897321	-1.67569075798088	-1.78907664718436
ENSMUSG00000040596	-0.94829039524711	-1.79301626479905	-2.54848800264712	-2.00543660625407
ENSMUSG00000060568	-0.767575686817079	-1.19315280464912	-1.9486245424972	-1.40557314610414
ENSMUSG00000026558	-0.137318938918238	-0.326936454165764	-1.08107926072172	-1.82666152185542
ENSMUSG00000088246	6.79545714178538	5.99076555375955	7.35873825785255	6.45965802932478
ENSMUSG00000052534	-0.472405402229157	-0.877442233653372	-2.42231071859707	-2.09760970788965
ENSMUSG00000038530	-0.331067672105082	-0.163424468969659	-0.918896206817728	-0.375844810424677
ENSMUSG00000026674	-0.898996708617382	-1.37929906217208	-2.4991943160174	-2.58833929155456
ENSMUSG00000026667	-1.71783053548017	-1.55018733234474	-2.30565907019281	-1.76260767379976
ENSMUSG00000026663	-0.893848399682849	-1.73857426923479	-2.49404600708286	-2.58319098262003
ENSMUSG00000065905	5.50116268572363	3.57860572023773	5.03644056007069	4.62862432436458
ENSMUSG00000059498	2.98411958510594	4.7674421562693	1.64121154187203	3.03680179303123
ENSMUSG00000013593	0.0905042060482941	0.622570925180963	0.159112956932184	0.0457270677286985
ENSMUSG00000062729	-0.281236194716264	-1.19558233788468	-0.805847764799847	-1.55143002593354
ENSMUSG00000053483	-0.356258922093698	-1.27060506526211	-1.53730777777382	-0.994256381380765
ENSMUSG00000062963	0.250638704297799	0.782705423430468	-0.337189830414847	0.205861565978203
ENSMUSG00000013973	-0.657657044346738	-1.08323416217879	-1.83870590002686	-1.92785087556402
ENSMUSG00000006412	0.939665839048704	0.0253196958802882	0.415054268965122	0.301668379761637
ENSMUSG00000026641	0.404974784032056	-0.509371359136356	-0.119636786051526	-0.865219047185224
ENSMUSG00000091993	0.487259940816834	0.539465653304557	-1.11293766658318	-0.569886270190128
ENSMUSG00000026556	-0.168264676419817	-0.0523708866580357	-1.43641423269442	-2.18199649382813
ENSMUSG00000003458	0.646072918783904	-0.52304218523917	-0.622076637490704	-1.36765889862441
ENSMUSG00000026553	-0.924160183377943	0.0736117290348197	-1.4184310883934	-1.2076364741394
ENSMUSG00000003464	0.38095548764996	-0.952539407238351	-1.21924211975005	-0.676190723357003
ENSMUSG00000026554	-0.798295128360035	-2.72085209384594	-2.33111752076111	-3.07669978189481
ENSMUSG00000013698	-0.0554847612899003	0.622918048518642	-0.580096331373483	-0.693482220576968
ENSMUSG00000038034	-0.0705818886558909	-0.550884242210589	-1.6707794960559	-1.75992447159307
ENSMUSG00000037995	-0.831596931640359	-0.892750533475159	-2.01264578732047	-1.46959439092742
ENSMUSG00000037872	0.809699341576199	0.488573519375255	0.878308092460085	1.53859212350211
ENSMUSG00000005338	-0.544944410674383	-1.38967028022633	-1.48870473247786	-1.16400372177044
ENSMUSG00000028354	-1.09927863777905	-2.01362478094747	-1.62389020786264	-2.36947246899634
ENSMUSG00000039748	-1.18067308251714	-1.24182668435194	-2.36172193819726	-2.45086691373442
ENSMUSG00000057335	-1.2721463867752	-1.26010029423258	-2.01326823156177	-0.977829817493731
ENSMUSG00000019699	-0.0446319309697927	0.0075737815179302	-0.98839225277327	-0.328108221731252
ENSMUSG00000063659	-1.317499173782	-0.49474761634216	-1.90532770849465	-1.3622763121016
ENSMUSG00000104126	3.61664473159987	3.13634237804517	2.01644712419985	1.92730214866269
ENSMUSG00000086350	-0.0558743382028766	0.111768864932547	-0.643702872915522	-0.100651476522472
ENSMUSG00000039630	0.692604341623266	1.15442493042291	-1.37534975409617	-0.212364169890638
ENSMUSG00000026494	-1.98386183345939	-2.89820797662781	-3.16491068913951	-2.18377239283555
ENSMUSG00000038936	-1.61849837730275	-1.45085517416732	-2.2063269120154	-1.66327551562235
ENSMUSG00000026491	-1.60536597388811	-1.1650829496552	-2.54912629569159	-3.29470855682529
ENSMUSG00000026490	-3.12747077399419	-2.0628959888191	-1.99076175636217	-2.1265115792963
ENSMUSG00000038855	-2.08695518999274	-1.91931198685732	-2.01834643910886	-2.76392870024256
ENSMUSG00000026496	0.497614961334573	-0.0392413967752994	-1.69164471666303	-1.7807896922002
ENSMUSG00000058729	-0.963296753298213	-1.38887387113026	-1.48790832338179	-2.23349058451549
ENSMUSG00000026499	-0.86779548037175	-1.2933725982038	-2.04884433605187	-2.13798931158903
ENSMUSG00000026516	-1.1165767570991	-1.92126834512493	-3.04116359897024	-3.13030857450741
ENSMUSG00000038733	-0.415562006978032	-0.68774552896144	-2.34014884884918	-1.79709745245612
ENSMUSG00000022995	-2.11040170865175	-1.67011868441883	-3.05416203045522	-1.69556301887651
ENSMUSG00000047539	-0.517393984205711	-0.942971102037756	-1.69844283988583	-1.15539144349278
ENSMUSG00000026510	0.493634360487707	-0.0203723892309498	-1.43095248138344	-1.5200974569206
ENSMUSG00000026509	-0.352981619356616	-1.19770748890856	-1.29674194116009	-2.04232420229379
ENSMUSG00000038576	-0.647583671364618	-0.968709493565562	-0.578974920480729	-0.692360809684214
ENSMUSG00000030768	-0.491665103894473	-0.917242221726521	-1.67271395957459	-1.76185893511176
ENSMUSG00000046836	-0.431320810430616	-1.34566695359903	-0.955932380514195	-1.7015146416479
ENSMUSG00000056050	-1.546925714567	-1.01485899543433	-1.47831696368311	-2.22389922481681
ENSMUSG00000026620	0.189634590654947	-1.14386030423336	-1.41056301674507	-0.867511620352015
ENSMUSG00000039318	-2.13268993525371	-1.60062321612104	-2.72051846996635	-1.4037971533278
ENSMUSG00000077571	4.8148799582935	3.90053381512509	3.63383110261339	4.61496939891735
ENSMUSG00000026618	-0.838733231544186	-1.68345910109613	-2.4389308389442	-2.52807581448137
ENSMUSG00000026615	-2.87780772518337	-2.05505616774353	-2.80919897429948	-3.55478123543319
ENSMUSG00000001305	0.197941324856771	-0.227635792975278	-0.983107530823347	-1.07225250636051
ENSMUSG00000026610	-0.740638764535174	-1.16621588236722	-1.92168762021529	-1.37863622382224
ENSMUSG00000026608	-1.72280841609896	-1.55516521296354	-2.31063695081161	-1.32949865450765
ENSMUSG00000026605	-1.31091884841421	-0.889518269973923	-2.57906840468882	-3.32465066582252
ENSMUSG00000026604	-1.85207025361184	-2.27764737144389	-3.03311910929196	-3.12226408482912
ENSMUSG00000010175	-1.7684013386427	-2.08952716084364	-1.25030317097078	-1.8131784769623
ENSMUSG00000093064	4.80102764355421	4.58951214557946	4.87607433297753	3.97699410444977
ENSMUSG00000089872	-1.98380041332276	-1.81615721018733	-2.5716289480354	-1.59049065173145
ENSMUSG00000026634	-0.581335589096465	-1.49568173226488	-1.76238444477658	-0.781246148472622
ENSMUSG00000037499	3.06753668722218	1.89842158319911	1.14294984535104	1.05380486981387
ENSMUSG00000103433	2.67439873474367	1.76005259157526	1.49334987906355	2.03640127545661
ENSMUSG00000037461	-0.23461876637834	-0.506802288361747	-1.50276832265295	-1.17806731194552
ENSMUSG00000026623	-1.62762698170642	-0.80487542426658	-1.55901823082253	-1.67240412002602
ENSMUSG00000026622	-0.281555693121046	-0.707132810953091	-1.46260454880116	-1.55174952433833
ENSMUSG00000103653	1.96455756170194	2.13220076483736	2.03316631258582	1.28758405145213
ENSMUSG00000094131	7.23656732861687	5.67969589233293	3.82024422684427	4.80138252314823
ENSMUSG00000016262	-0.0513686528176684	-0.476945770649717	-1.23241750849779	-0.689366112104736
ENSMUSG00000026640	-0.783370652499773	-1.3492326228313	-1.94157542125318	-2.84666185807117
ENSMUSG00000016494	-1.56564934252981	-1.39800613939439	-2.15347787724246	-1.61042648084941
ENSMUSG00000096929	-1.92531395673446	-2.2464397789354	-1.85670520585057	-1.97009109505405
ENSMUSG00000016481	-2.07114999303007	-1.90350678989464	-2.00254124214618	-2.74812350327988
ENSMUSG00000050530	-0.257719599895026	-0.0281883634226539	-1.43876845557514	-1.52791343111231
ENSMUSG00000026643	-0.819326061447502	-1.24490317927955	-2.00037491712762	-1.45732352073457
ENSMUSG00000026657	-1.91559521282838	-1.98073038921087	-3.84018205469953	-3.29713065830648
ENSMUSG00000039449	-1.10844238900703	-0.576375669874363	-1.03983363812314	-1.78541589925684
ENSMUSG00000026662	-0.25417660930113	-1.09890247885307	-1.85437421670114	-1.94351919223831
ENSMUSG00000025817	-0.384245546145689	-0.573863061393215	-1.9844431535457	-2.07358812908287
ENSMUSG00000043241	0.184432344478026	-0.984682759545045	-1.08371721179658	-1.82929947293028
ENSMUSG00000045319	-1.95719380373298	-1.78955060059756	-1.88858505284909	-2.63416731398279
ENSMUSG00000039046	-1.11711104023664	-1.17826464207144	-2.29815989591675	-2.38730487145392
ENSMUSG00000002107	-1.79228806191216	-1.50407482784077	-3.32511045431324	-2.1639506004919
ENSMUSG00000065824	3.53284459052965	4.39227636648246	2.35179573484954	3.66851705148809
ENSMUSG00000025781	0.961428621646444	1.63983143145499	0.886306468350888	-0.308765209570836
ENSMUSG00000025780	-1.08836286029987	-2.00270900346829	-1.61297443038345	-2.35855669151715
ENSMUSG00000026773	-1.61830758248122	-1.4506643793458	-1.54969883159733	-2.29528109273103
ENSMUSG00000037197	1.37099088518558	-0.286893244173861	-0.553595956685566	-0.0105445602925123
ENSMUSG00000058594	-0.461244446980736	-1.37559059014915	-1.64229330266085	-1.0992419062678
ENSMUSG00000047909	-0.673568833309325	-0.444037596836957	-1.85461768898944	-1.94376266452661
ENSMUSG00000026728	0.879462337407301	1.84799297571522	-1.53335893110769	-0.990307534714635
ENSMUSG00000026718	-1.7677133581619	-1.23564663902924	-2.35554189287455	-1.8124904964815
ENSMUSG00000026712	-1.37125036542172	-1.20360716228629	-1.95907890013436	-0.977940603830405
ENSMUSG00000057914	-2.42525357350663	-2.74637939570757	-2.35664482262274	-2.47003071182622
ENSMUSG00000026707	-0.430168498036377	-1.34451464120479	-0.954780068119955	-1.70036232925366
ENSMUSG00000017418	-0.25712837704873	-1.91447790771565	-2.66994964556372	-2.75909462110088
ENSMUSG00000026743	-0.249787067250857	-0.730089420805555	-0.744057972266312	-1.93912965018804
ENSMUSG00000026740	-1.64889208794668	-2.56323823111509	-2.17350365803026	-2.91908591916396
ENSMUSG00000051154	0.673159838110312	0.612006236275512	-0.507889017569802	-0.597033993106969
ENSMUSG00000081128	1.8649206407931	1.43934352296105	1.34030907070952	1.22692318150603
ENSMUSG00000036591	-1.9124554889677	-0.154296603368909	-1.0521461904693	-1.18356270704179
ENSMUSG00000075514	2.12118181803147	1.20683567486305	0.940132962351349	2.2568542789899
ENSMUSG00000083863	1.87373633390573	2.40580305303839	1.94234508478961	2.60262911583163
ENSMUSG00000083563	2.69117670114455	2.68280361899288	2.84225306508571	3.20496190268398
ENSMUSG00000082884	3.284069392513	3.09445187726547	3.64027316824779	4.16744803239207
ENSMUSG00000026787	-0.661344602904325	-1.57569074607274	-1.84239345858444	-1.29934206219139
ENSMUSG00000026784	-0.786514294119666	-0.618871090984243	-0.71790554323578	-1.46348780436948
ENSMUSG00000058835	-0.118005845847961	-0.179159447682764	-1.29905470152808	-1.38819967706524
ENSMUSG00000026781	-1.39560690943012	-1.82118402726217	-1.47072906272568	-1.59551746880628
ENSMUSG00000026779	-0.636830701688169	-1.06240781952021	-1.81787955736829	-1.90702453290545
ENSMUSG00000026775	-1.70135264762729	-0.878601090187445	-2.28918118233993	-1.30804288603597
ENSMUSG00000026771	-1.04912981470939	-1.89385568426133	-2.6493274221094	-2.10627602571635
ENSMUSG00000088368	4.82721171753952	3.98248584798758	3.88345139573605	3.13786913460234
ENSMUSG00000004113	-2.01326663125812	-1.8456234281227	-1.15295733275973	-1.28437384933222
ENSMUSG00000036893	-0.383741085913677	-0.448876262296157	-2.30832792778482	-1.76527653139177
ENSMUSG00000036850	1.47163789033438	1.15051206813343	1.54024664121827	1.42686075201479
ENSMUSG00000013465	0.114440240152412	-0.311136877679637	-1.06660861552771	-1.15575359106487
ENSMUSG00000036752	0.831368081082072	0.770214479247269	-0.349680774598045	0.193370621795005
ENSMUSG00000026965	-0.484234510907168	0.338517046532672	-0.415625760023278	-0.529011649226764
ENSMUSG00000026959	-1.97771527527737	-2.29884109747831	-1.45961710760545	-1.58440551368605
ENSMUSG00000015094	-0.0722021562348338	-0.497779274066882	-1.25325101191495	-1.34239598745212
ENSMUSG00000026933	-1.76461337956246	-0.492990248786441	-1.24651521189054	-2.44158688981227
ENSMUSG00000036352	-0.0958900170507562	0.071753186084667	-0.683718551763402	-0.140667155370352
ENSMUSG00000036327	-0.321878179213609	-1.23622432238203	-0.846489749297191	-1.59207201043089
ENSMUSG00000026930	0.208617353823552	-0.305389395895105	-0.61004278566303	-1.17291809165454
ENSMUSG00000026925	0.207966413427204	-0.272335940127494	-1.39223119397281	-0.849179797579758
ENSMUSG00000026924	-1.89963839563563	-0.286161159808042	-1.83102964475174	-2.57661190588544
ENSMUSG00000026923	-1.9375767176152	-0.772638152983884	-2.46218828769878	-3.20777054883249
ENSMUSG00000026921	1.06133809664892	-0.861218868836982	-0.471484295752148	0.460866148061857
ENSMUSG00000097052	4.14711268396098	6.46804413319883	4.21572143484487	3.47013917371116
ENSMUSG00000077192	8.70461365042964	7.20379364946797	7.7802727354577	6.36213562910946
ENSMUSG00000015776	0.0398932867873576	0.269424523259726	-1.14115556889276	-0.59810417249971
ENSMUSG00000062647	6.89280532161504	5.91812670463573	4.83216355742611	5.91453018285753
ENSMUSG00000065258	11.5647762487112	12.1750124134261	12.4734212089476	12.5079350644784
ENSMUSG00000014867	1.18756502145103	-0.246222918698511	-1.00169465654658	-0.458643260153529
ENSMUSG00000009621	-0.896239458385899	-1.32181657621794	-2.07728831406602	-2.16643328960318
ENSMUSG00000076364	5.63456663959713	4.30107174470882	4.03436903219711	4.57742042859017
ENSMUSG00000026918	0.250268566891773	-0.303101036134553	-1.50611541602668	-0.84583138498466
ENSMUSG00000080538	4.88199415415204	6.2989148182847	5.14908313168296	4.24399669486497
ENSMUSG00000015846	-0.762548869742247	-1.18812598757429	-1.94359772542236	-2.03274270095953
ENSMUSG00000026837	-0.784803702931022	-0.974421218178549	-2.38500131033104	-2.4741462858682
ENSMUSG00000026833	0.0644521043207327	-0.84989403884768	0.839804631775426	0.200124565279172
ENSMUSG00000035829	-1.19004392827972	-1.02240072514429	-1.77787246299236	-1.23482106659931
ENSMUSG00000035772	-0.24520473881778	-0.0775615356823565	-0.176595987933894	-0.289981877137375
ENSMUSG00000026816	-0.88876435236762	-0.721121149232193	-0.82015560148373	-1.56573786261743
ENSMUSG00000026812	-1.67125418592434	-2.09683130375638	-2.19586575600792	-2.3092516452114
ENSMUSG00000035666	-1.55372617515399	0.0597510606735945	-1.4851174242701	-1.59850331347359
ENSMUSG00000043535	-1.61493885954199	-2.5292850027104	-2.13955042962557	-2.25293631882905
ENSMUSG00000059316	-0.841163318906897	-0.673520115771471	-0.323065151234982	-1.51813682915671
ENSMUSG00000026790	-1.41670488732367	-1.47785848915847	-2.59775374300378	-2.68689871854095
ENSMUSG00000057738	-1.11046703978172	-0.222638607627538	-0.703549829169063	-0.423930464236282
ENSMUSG00000054766	0.87667182081584	0.727892774451153	-1.31258785718177	-0.331449560877811
ENSMUSG00000039686	-1.39693461087543	-1.82251172870748	-2.57798346655555	-2.66712844209271
ENSMUSG00000007476	-0.80674877785972	-0.639105574724297	-1.39457731257237	-0.851525916179316
ENSMUSG00000052533	-0.329138666982352	-1.66263356187066	-1.92933627438236	-1.38628487798931
ENSMUSG00000026858	-0.750135547109846	-1.17571266494189	-1.27474711719343	-2.02032937832713
ENSMUSG00000039515	-0.481688686599743	-0.907265804431791	-1.66273754227986	-1.75188251781703
ENSMUSG00000089762	-0.123577582576036	0.0440656205593903	-0.0549688316921468	-0.800551092825849
ENSMUSG00000039483	-1.14307195378083	-1.46419777598177	-1.07446320289694	-1.18784909210042
ENSMUSG00000026848	-0.519833487909192	-1.43417963107761	-1.04444505799277	-1.79002731912648
ENSMUSG00000075415	-1.43275990784759	-1.85833702567963	-2.6138087635277	-2.07075736713465
ENSMUSG00000062661	-0.917891715072759	-0.750248511937336	-0.399793547400847	-0.962668853392355
ENSMUSG00000026842	-1.64206554040944	-2.06764265824149	-2.82311439608956	-2.91225937162672
ENSMUSG00000039262	-0.591690535582583	-0.434962793268756	-0.624840779457628	-0.592271168980329
ENSMUSG00000094382	8.5231967732626	7.95209697832282	7.53828367359197	6.99713881233021
ENSMUSG00000094251	8.73759142392625	8.15505769310279	8.04241712960472	6.457513330434
ENSMUSG00000044627	-1.1724782210771	-0.107903435902006	-1.76030675578974	-1.21725535939669
ENSMUSG00000026825	-0.498552804558823	-1.41289894772724	-0.573674957854379	-0.69846336393498
ENSMUSG00000083004	2.62565440089226	2.20007728306021	1.44460554521214	1.35546056967497
ENSMUSG00000009555	-0.311589872759971	-1.22593601592839	-1.49263872844009	-0.949587332047038
ENSMUSG00000059013	-1.08736878693023	-0.919725583794804	-1.67519732164288	-1.13214592524983
ENSMUSG00000026797	-0.42757242508393	-1.34191856825235	-1.60862128076405	-0.0198335513535035
ENSMUSG00000038900	0.0462946064004726	0.905726382353279	-0.0288275468950836	-1.22389922481681
ENSMUSG00000038831	-1.0432894643196	-0.813758227847227	-0.499800767655042	-1.68128692360666
ENSMUSG00000004105	-0.758652479146793	-1.18422959697884	-1.93970133482691	-2.02884631036408
ENSMUSG00000068966	-0.829850327261301	-0.600319090788933	-1.35446189734488	-2.10004415847859
